batter_name,batter_id,AVG_FF,AVG_FS,AVG_CU,AVG_FC,AVG_SI,AVG_SL,OBP_FF,OBP_FS,OBP_CU,OBP_FC,OBP_SI,OBP_SL,SLG_FF,SLG_FS,SLG_CU,SLG_FC,SLG_SI,SLG_SL
Lenyn Sosa,672820,0.23648648648648649,0.21428571428571427,0.2972972972972973,0.3055555555555556,0.3047619047619048,0.23863636363636365,0.27848101265822783,0.26666666666666666,0.3333333333333333,0.325,0.34234234234234234,0.26373626373626374,0.44594594594594594,0.21428571428571427,0.40540540540540543,0.4722222222222222,0.44761904761904764,0.3977272727272727
Ha-Seong Kim,673490,0.18333333333333332,0.2,0.5714285714285714,0.42857142857142855,0.25925925925925924,0.23333333333333334,0.2647058823529412,0.2,0.625,0.5,0.3939393939393939,0.28125,0.3333333333333333,0.2,0.7142857142857143,0.8571428571428571,0.4444444444444444,0.23333333333333334
Seiya Suzuki,673548,0.22602739726027396,0.4166666666666667,0.1951219512195122,0.29411764705882354,0.28448275862068967,0.20689655172413793,0.3235294117647059,0.5333333333333333,0.30612244897959184,0.38461538461538464,0.366412213740458,0.265625,0.4931506849315068,1.0,0.36585365853658536,0.47058823529411764,0.5258620689655172,0.3448275862068966
Josh Jung,673962,0.216,0.29411764705882354,0.3793103448275862,0.22580645161290322,0.29464285714285715,0.25925925925925924,0.3,0.29411764705882354,0.3793103448275862,0.3142857142857143,0.33613445378151263,0.3103448275862069,0.352,0.7058823529411765,0.4482758620689655,0.45161290322580644,0.45535714285714285,0.35802469135802467
Jonny Deluca,676356,0.2857142857142857,0.0,0.0,0.16666666666666666,0.5384615384615384,0.4375,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5714285714285714,0.47058823529411764,0.5714285714285714,0.0,0.0,0.16666666666666666,0.7692307692307693,0.4375
Alec Burleson,676475,0.2909090909090909,0.3793103448275862,0.25,0.24444444444444444,0.28735632183908044,0.3064516129032258,0.34444444444444444,0.4,0.3142857142857143,0.2916666666666667,0.34375,0.38028169014084506,0.5333333333333333,0.4482758620689655,0.40625,0.4,0.40229885057471265,0.5645161290322581
Blaze Alexander,677942,0.1746031746031746,0.25,0.25,0.47058823529411764,0.19444444444444445,0.1951219512195122,0.3157894736842105,0.25,0.3333333333333333,0.5263157894736842,0.35555555555555557,0.22727272727272727,0.47619047619047616,0.3333333333333333,0.3125,0.5882352941176471,0.25,0.2682926829268293
Alek Thomas,677950,0.23728813559322035,0.1724137931034483,0.17647058823529413,0.41935483870967744,0.29508196721311475,0.22058823529411764,0.3007518796992481,0.22580645161290322,0.17647058823529413,0.4411764705882353,0.328125,0.28378378378378377,0.4322033898305085,0.20689655172413793,0.21568627450980393,0.5806451612903226,0.3770491803278688,0.2647058823529412
Miguel Vargas,678246,0.2247191011235955,0.25,0.14705882352941177,0.2619047619047619,0.2692307692307692,0.2894736842105263,0.3333333333333333,0.4,0.16666666666666666,0.3673469387755102,0.3559322033898305,0.32098765432098764,0.4550561797752809,0.25,0.17647058823529413,0.38095238095238093,0.4230769230769231,0.4868421052631579
Ezequiel Tovar,678662,0.21621621621621623,0.14285714285714285,0.32,0.375,0.2711864406779661,0.26881720430107525,0.2926829268292683,0.3333333333333333,0.37037037037037035,0.4230769230769231,0.3064516129032258,0.28125,0.36936936936936937,0.2857142857142857,0.44,0.4166666666666667,0.4067796610169492,0.43010752688172044
Spencer Torkelson,679529,0.3067484662576687,0.13043478260869565,0.25,0.2,0.2627118644067797,0.23469387755102042,0.40414507772020725,0.2,0.3125,0.32075471698113206,0.38028169014084506,0.27884615384615385,0.6134969325153374,0.2608695652173913,0.5,0.28888888888888886,0.4491525423728814,0.42857142857142855
Matt McLain,680574,0.2302158273381295,0.05263157894736842,0.15217391304347827,0.43478260869565216,0.2523364485981308,0.19834710743801653,0.3609467455621302,0.05263157894736842,0.20408163265306123,0.4583333333333333,0.37209302325581395,0.23015873015873015,0.4460431654676259,0.10526315789473684,0.17391304347826086,0.6086956521739131,0.3644859813084112,0.30578512396694213
Adrian Del Castillo,680728,0.21428571428571427,0.25,0.2,0.4666666666666667,0.14285714285714285,0.13333333333333333,0.2542372881355932,0.4,0.18181818181818182,0.4666666666666667,0.4,0.125,0.30357142857142855,0.25,0.6,0.6666666666666666,0.14285714285714285,0.3333333333333333
Steven Kwan,680757,0.25098039215686274,0.16,0.34782608695652173,0.25,0.33070866141732286,0.21951219512195122,0.3275862068965517,0.16,0.4230769230769231,0.34,0.39436619718309857,0.2261904761904762,0.3568627450980392,0.2,0.6521739130434783,0.36363636363636365,0.4409448818897638,0.2682926829268293
Ryan Jeffers,680777,0.30714285714285716,0.16666666666666666,0.25,0.2692307692307692,0.25773195876288657,0.21875,0.389937106918239,0.23076923076923078,0.3333333333333333,0.3870967741935484,0.3302752293577982,0.3150684931506849,0.4357142857142857,0.16666666666666666,0.5,0.3076923076923077,0.4020618556701031,0.34375
Henry Davis,680779,0.1702127659574468,0.0,0.1875,0.15384615384615385,0.24444444444444444,0.14035087719298245,0.23529411764705882,0.0,0.2631578947368421,0.26666666666666666,0.35185185185185186,0.1935483870967742,0.30851063829787234,0.0,0.375,0.15384615384615385,0.3333333333333333,0.3333333333333333
Brendan Donovan,680977,0.36486486486486486,0.2777777777777778,0.21621621621621623,0.30952380952380953,0.16666666666666666,0.2608695652173913,0.45348837209302323,0.3157894736842105,0.3023255813953488,0.32558139534883723,0.24770642201834864,0.2876712328767123,0.5337837837837838,0.3333333333333333,0.3783783783783784,0.35714285714285715,0.2604166666666667,0.3188405797101449
Bryson Stott,681082,0.28205128205128205,0.2727272727272727,0.22580645161290322,0.2962962962962963,0.20253164556962025,0.2236842105263158,0.37333333333333335,0.30434782608695654,0.29411764705882354,0.36666666666666664,0.29347826086956524,0.2625,0.5076923076923077,0.2727272727272727,0.25806451612903225,0.5185185185185185,0.22784810126582278,0.42105263157894735
Colton Cowser,681297,0.24509803921568626,0.13333333333333333,0.06666666666666667,0.3181818181818182,0.24,0.14634146341463414,0.33043478260869563,0.16129032258064516,0.2631578947368421,0.34782608695652173,0.3333333333333333,0.20454545454545456,0.5882352941176471,0.26666666666666666,0.26666666666666666,0.6818181818181818,0.38,0.2682926829268293
Brooks Baldwin,681460,0.16279069767441862,0.10526315789473684,0.24,0.39285714285714285,0.36666666666666664,0.2727272727272727,0.24475524475524477,0.15,0.2692307692307692,0.41379310344827586,0.3870967741935484,0.2777777777777778,0.32558139534883723,0.15789473684210525,0.4,0.7142857142857143,0.5,0.48484848484848486
Kerry Carpenter,681481,0.26515151515151514,0.15789473684210525,0.1836734693877551,0.2641509433962264,0.4117647058823529,0.22641509433962265,0.3,0.2727272727272727,0.21568627450980393,0.3157894736842105,0.45454545454545453,0.23214285714285715,0.553030303030303,0.15789473684210525,0.32653061224489793,0.4528301886792453,0.6666666666666666,0.5094339622641509
Daniel Schneemann,682177,0.256,0.3125,0.16666666666666666,0.12,0.23404255319148937,0.2,0.34965034965034963,0.3333333333333333,0.1891891891891892,0.15384615384615385,0.41935483870967744,0.23255813953488372,0.44,0.53125,0.4166666666666667,0.24,0.3617021276595745,0.45
Noelvi Marte,682622,0.24358974358974358,0.2,0.23809523809523808,0.17647058823529413,0.3333333333333333,0.2638888888888889,0.2976190476190476,0.2,0.23809523809523808,0.2222222222222222,0.3835616438356164,0.28,0.47435897435897434,0.3,0.38095238095238093,0.35294117647058826,0.48484848484848486,0.4722222222222222
Warming Bernabel,682653,0.2857142857142857,0.0,0.16666666666666666,0.4,0.18518518518518517,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.4,0.2413793103448276,0.3333333333333333,0.42857142857142855,0.0,0.16666666666666666,0.7,0.2222222222222222,0.7777777777777778
Angel Martinez,682657,0.24305555555555555,0.21428571428571427,0.15555555555555556,0.19444444444444445,0.24,0.23255813953488372,0.3,0.21428571428571427,0.15555555555555556,0.1891891891891892,0.3448275862068966,0.3125,0.3472222222222222,0.25,0.3111111111111111,0.4166666666666667,0.34,0.5116279069767442
Elly De La Cruz,682829,0.2932692307692308,0.09375,0.23333333333333334,0.3050847457627119,0.35714285714285715,0.2804878048780488,0.3717948717948718,0.19444444444444445,0.28125,0.3387096774193548,0.4782608695652174,0.3103448275862069,0.5625,0.09375,0.38333333333333336,0.4745762711864407,0.5178571428571429,0.3902439024390244
Riley Greene,682985,0.24761904761904763,0.23684210526315788,0.32653061224489793,0.3181818181818182,0.2647058823529412,0.25396825396825395,0.3162393162393162,0.2926829268292683,0.37735849056603776,0.3541666666666667,0.32142857142857145,0.30985915492957744,0.41904761904761906,0.5,0.6122448979591837,0.75,0.4019607843137255,0.6507936507936508
Tyler Locklear,682988,0.20689655172413793,0.0,0.09090909090909091,0.125,0.16666666666666666,0.20689655172413793,0.3611111111111111,0.14285714285714285,0.09090909090909091,0.3,0.16666666666666666,0.25806451612903225,0.20689655172413793,0.0,0.36363636363636365,0.125,0.16666666666666666,0.3103448275862069
Corbin Carroll,682998,0.324468085106383,0.2727272727272727,0.28846153846153844,0.26666666666666666,0.2247191011235955,0.21212121212121213,0.4027777777777778,0.2727272727272727,0.3392857142857143,0.40540540540540543,0.35185185185185186,0.2882882882882883,0.6648936170212766,0.6363636363636364,0.6923076923076923,0.4666666666666667,0.39325842696629215,0.46464646464646464
Gunnar Henderson,683002,0.3333333333333333,0.2,0.06521739130434782,0.21739130434782608,0.3,0.25675675675675674,0.4095744680851064,0.29411764705882354,0.12244897959183673,0.32075471698113206,0.40186915887850466,0.3,0.5393939393939394,0.4,0.1956521739130435,0.30434782608695654,0.34444444444444444,0.43243243243243246
Anthony Volpe,683011,0.21176470588235294,0.125,0.21428571428571427,0.2553191489361702,0.28888888888888886,0.17272727272727273,0.29896907216494845,0.17647058823529413,0.2413793103448276,0.33962264150943394,0.32653061224489793,0.21666666666666667,0.3941176470588235,0.1875,0.35714285714285715,0.5957446808510638,0.5222222222222223,0.3181818181818182
Andrew Vaughn,683734,0.2992125984251969,0.17647058823529413,0.3,0.1891891891891892,0.2,0.265625,0.3767123287671233,0.17647058823529413,0.3333333333333333,0.23076923076923078,0.25287356321839083,0.3088235294117647,0.44881889763779526,0.17647058823529413,0.55,0.3783783783783784,0.3,0.53125
Michael Busch,683737,0.2696629213483146,0.2857142857142857,0.22580645161290322,0.34782608695652173,0.20689655172413793,0.20512820512820512,0.32989690721649484,0.3181818181818182,0.24615384615384617,0.43636363636363634,0.31343283582089554,0.3541666666666667,0.5955056179775281,0.3333333333333333,0.5,0.5434782608695652,0.3275862068965517,0.4358974358974359
Sal Frelick,686217,0.28342245989304815,0.3103448275862069,0.2647058823529412,0.14705882352941177,0.3153153153153153,0.29577464788732394,0.36574074074074076,0.3333333333333333,0.32432432432432434,0.275,0.384,0.3333333333333333,0.43315508021390375,0.5172413793103449,0.29411764705882354,0.17647058823529413,0.3963963963963964,0.4225352112676056
Isaac Collins,686555,0.24390243902439024,0.22727272727272727,0.15,0.55,0.2549019607843137,0.3142857142857143,0.36548223350253806,0.22727272727272727,0.37037037037037035,0.6086956521739131,0.3389830508474576,0.40476190476190477,0.29878048780487804,0.3181818181818182,0.4,0.95,0.39215686274509803,0.6
Brenton Doyle,686668,0.21666666666666667,0.21428571428571427,0.21428571428571427,0.06896551724137931,0.28421052631578947,0.2222222222222222,0.2604166666666667,0.21428571428571427,0.20689655172413793,0.12903225806451613,0.33980582524271846,0.2818181818181818,0.3888888888888889,0.42857142857142855,0.39285714285714285,0.06896551724137931,0.3684210526315789,0.37373737373737376
Pedro Pages,686780,0.2087912087912088,0.25,0.14814814814814814,0.40625,0.2727272727272727,0.2033898305084746,0.24742268041237114,0.25,0.2,0.4411764705882353,0.3488372093023256,0.2,0.27472527472527475,0.75,0.4074074074074074,0.625,0.37662337662337664,0.423728813559322
Zach Neto,687263,0.2246376811594203,0.2,0.2916666666666667,0.3333333333333333,0.30927835051546393,0.26881720430107525,0.2847682119205298,0.23809523809523808,0.32,0.37209302325581395,0.3963963963963964,0.29591836734693877,0.5289855072463768,0.25,0.3333333333333333,0.7435897435897436,0.4742268041237113,0.46236559139784944
Victor Scott,687363,0.2595419847328244,0.17647058823529413,0.125,0.2647058823529412,0.21428571428571427,0.18421052631578946,0.36942675159235666,0.17647058823529413,0.2553191489361702,0.3157894736842105,0.3373493975903614,0.2345679012345679,0.3969465648854962,0.17647058823529413,0.15,0.4117647058823529,0.24285714285714285,0.2894736842105263
Drew Gilbert,687551,0.23529411764705882,0.3333333333333333,0.15789473684210525,0.0,0.25,0.16666666666666666,0.35,0.3333333333333333,0.15789473684210525,0.0,0.35714285714285715,0.16666666666666666,0.5,1.0,0.2631578947368421,0.0,0.3333333333333333,0.3333333333333333
Jordan Beck,687597,0.2893081761006289,0.2727272727272727,0.14285714285714285,0.3333333333333333,0.33,0.1984126984126984,0.3756906077348066,0.38461538461538464,0.21052631578947367,0.4358974358974359,0.3853211009174312,0.22900763358778625,0.5031446540880503,0.36363636363636365,0.2571428571428571,0.6060606060606061,0.42,0.29365079365079366
Dylan Beavers,687637,0.29545454545454547,0.0,0.0,0.2857142857142857,0.26666666666666666,0.0,0.44642857142857145,0.0,0.14285714285714285,0.4444444444444444,0.3888888888888889,0.375,0.5,0.0,0.0,0.7142857142857143,0.4666666666666667,0.0
Dustin Harris,687957,0.20833333333333334,0.0,0.2857142857142857,0.0,0.375,0.18181818181818182,0.24,0.0,0.2857142857142857,0.0,0.4444444444444444,0.25,0.2916666666666667,0.0,0.2857142857142857,0.0,0.875,0.45454545454545453
Ryan Ritter,690022,0.25,0.0,0.18181818181818182,0.3125,0.1794871794871795,0.24489795918367346,0.34545454545454546,0.0,0.18181818181818182,0.35294117647058826,0.28888888888888886,0.27450980392156865,0.2916666666666667,0.0,0.18181818181818182,0.75,0.20512820512820512,0.3673469387755102
Colt Keith,690993,0.2727272727272727,0.13793103448275862,0.2413793103448276,0.38636363636363635,0.3684210526315789,0.1590909090909091,0.3430232558139535,0.21875,0.26666666666666666,0.46153846153846156,0.45454545454545453,0.24489795918367346,0.4805194805194805,0.2413793103448276,0.3448275862068966,0.5454545454545454,0.45614035087719296,0.29545454545454547
Tyler Soderstrom,691016,0.2857142857142857,0.2571428571428571,0.2765957446808511,0.2926829268292683,0.3157894736842105,0.25925925925925924,0.3624161073825503,0.3157894736842105,0.34615384615384615,0.42,0.37142857142857144,0.3103448275862069,0.48120300751879697,0.34285714285714286,0.48936170212765956,0.4146341463414634,0.4631578947368421,0.5185185185185185
Kyle Teel,691019,0.3333333333333333,0.16666666666666666,0.2,0.36363636363636365,0.23529411764705882,0.23076923076923078,0.4672897196261682,0.21052631578947367,0.25,0.5625,0.38095238095238093,0.2857142857142857,0.5119047619047619,0.16666666666666666,0.2,0.9090909090909091,0.3235294117647059,0.3333333333333333
Masyn Winn,691026,0.23870967741935484,0.3333333333333333,0.10344827586206896,0.23333333333333334,0.26136363636363635,0.2553191489361702,0.3388888888888889,0.3333333333333333,0.18181818181818182,0.2727272727272727,0.3157894736842105,0.2857142857142857,0.3548387096774194,0.3333333333333333,0.13793103448275862,0.4,0.4090909090909091,0.3404255319148936
Jasson Dominguez,691176,0.22123893805309736,0.30434782608695654,0.358974358974359,0.3783783783783784,0.2619047619047619,0.25862068965517243,0.3125,0.3333333333333333,0.3902439024390244,0.5,0.2916666666666667,0.3484848484848485,0.30973451327433627,0.34782608695652173,0.6666666666666666,0.5135135135135135,0.47619047619047616,0.4482758620689655
Junior Caminero,691406,0.2835820895522388,0.2,0.20512820512820512,0.19047619047619047,0.291044776119403,0.2840909090909091,0.3194444444444444,0.3142857142857143,0.24390243902439024,0.28,0.3493150684931507,0.3229166666666667,0.746268656716418,0.3,0.5384615384615384,0.35714285714285715,0.5149253731343284,0.5568181818181818
Pete Crow-Armstrong,691718,0.18292682926829268,0.09375,0.34375,0.3333333333333333,0.23809523809523808,0.23863636363636365,0.2303370786516854,0.12121212121212122,0.3484848484848485,0.4090909090909091,0.3194444444444444,0.28,0.42073170731707316,0.09375,0.75,0.8461538461538461,0.4603174603174603,0.4431818181818182
Kyle Karros,691720,0.18181818181818182,0.0,0.08333333333333333,0.15384615384615385,0.38235294117647056,0.25,0.3076923076923077,0.5,0.15384615384615385,0.21428571428571427,0.4166666666666667,0.32142857142857145,0.21212121212121213,0.0,0.08333333333333333,0.23076923076923078,0.4117647058823529,0.3333333333333333
Coby Mayo,691723,0.18823529411764706,0.42857142857142855,0.3125,0.3333333333333333,0.26666666666666666,0.13725490196078433,0.31,0.42857142857142855,0.35294117647058826,0.3793103448275862,0.3584905660377358,0.16981132075471697,0.3176470588235294,0.8571428571428571,0.5625,0.5555555555555556,0.4888888888888889,0.17647058823529413
Jordan Lawlar,691783,0.30434782608695654,0.0,0.0,0.0,0.38461538461538464,0.4,0.36,0.0,0.0,0.07692307692307693,0.5,0.5,0.5652173913043478,0.0,0.0,0.0,0.6923076923076923,0.5
Dillon Dingler,693307,0.2698412698412698,0.3,0.23684210526315788,0.20689655172413793,0.3670886075949367,0.27906976744186046,0.3333333333333333,0.3,0.275,0.30303030303030304,0.42696629213483145,0.27906976744186046,0.3492063492063492,0.9,0.5263157894736842,0.4482758620689655,0.5822784810126582,0.37209302325581395
Jackson Chourio,694192,0.26666666666666666,0.45,0.23529411764705882,0.21951219512195122,0.2549019607843137,0.2871287128712871,0.33532934131736525,0.42857142857142855,0.22857142857142856,0.2558139534883721,0.2909090909090909,0.32075471698113206,0.4266666666666667,0.8,0.4117647058823529,0.3902439024390244,0.3333333333333333,0.5841584158415841
Samuel Basallo,694212,0.175,0.14285714285714285,0.42857142857142855,0.0,0.1875,0.26666666666666666,0.25,0.14285714285714285,0.5555555555555556,0.0,0.35,0.3125,0.325,0.2857142857142857,1.7142857142857142,0.0,0.3125,0.6
Tim Tawa,694374,0.20408163265306123,0.3333333333333333,0.2857142857142857,0.3125,0.1794871794871795,0.14583333333333334,0.32786885245901637,0.42857142857142855,0.3333333333333333,0.45,0.23255813953488372,0.19607843137254902,0.2857142857142857,0.5,0.35714285714285715,0.5625,0.41025641025641024,0.25
Nolan Schanuel,694384,0.2804878048780488,0.25,0.2,0.30434782608695654,0.2926829268292683,0.2698412698412698,0.4020100502512563,0.25,0.2826086956521739,0.3888888888888889,0.3763440860215054,0.29850746268656714,0.4146341463414634,0.2916666666666667,0.275,0.5,0.45121951219512196,0.3968253968253968
Hunter Goodman,696100,0.23076923076923078,0.2857142857142857,0.2857142857142857,0.27906976744186046,0.3835616438356164,0.2641509433962264,0.28994082840236685,0.3333333333333333,0.3181818181818182,0.3333333333333333,0.4177215189873418,0.30357142857142855,0.46153846153846156,0.5714285714285714,0.5714285714285714,0.4418604651162791,0.6986301369863014,0.4811320754716981
Trey Sweeney,700242,0.20930232558139536,0.15384615384615385,0.1,0.24,0.29545454545454547,0.17073170731707318,0.3577981651376147,0.15384615384615385,0.12903225806451613,0.2962962962962963,0.3404255319148936,0.16666666666666666,0.29069767441860467,0.15384615384615385,0.1,0.24,0.3181818181818182,0.5609756097560976
Ben Rice,700250,0.2389937106918239,0.28,0.25925925925925924,0.34210526315789475,0.3493975903614458,0.2375,0.3277777777777778,0.35714285714285715,0.3103448275862069,0.40476190476190477,0.4105263157894737,0.34408602150537637,0.44654088050314467,0.52,0.5555555555555556,1.0,0.6265060240963856,0.5
Kyle Manzardo,700932,0.2682926829268293,0.2903225806451613,0.28125,0.14705882352941177,0.189873417721519,0.3333333333333333,0.34759358288770054,0.2903225806451613,0.3783783783783784,0.2857142857142857,0.28888888888888886,0.3793103448275862,0.5060975609756098,0.5161290322580645,0.4375,0.4117647058823529,0.35443037974683544,0.7254901960784313
Nick Kurtz,701762,0.3025210084033613,0.23529411764705882,0.21428571428571427,0.3,0.379746835443038,0.3090909090909091,0.4166666666666667,0.2777777777777778,0.35294117647058826,0.4,0.449438202247191,0.38095238095238093,0.7310924369747899,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.620253164556962,0.6181818181818182
Caleb Durbin,702332,0.25170068027210885,0.13333333333333333,0.2692307692307692,0.2894736842105263,0.29906542056074764,0.28169014084507044,0.32335329341317365,0.1875,0.36666666666666664,0.3,0.4094488188976378,0.35802469135802467,0.43537414965986393,0.13333333333333333,0.2692307692307692,0.4473684210526316,0.42990654205607476,0.38028169014084506
Jackson Holliday,702616,0.21428571428571427,0.25,0.2727272727272727,0.16,0.27835051546391754,0.3037974683544304,0.3089005235602094,0.25,0.3333333333333333,0.20754716981132076,0.391304347826087,0.35294117647058826,0.32142857142857145,0.28125,0.4090909090909091,0.34,0.35051546391752575,0.6329113924050633
Chase Meidroth,805367,0.304635761589404,0.3333333333333333,0.3157894736842105,0.2631578947368421,0.24271844660194175,0.2073170731707317,0.4067796610169492,0.42857142857142855,0.3157894736842105,0.3170731707317073,0.3275862068965517,0.26666666666666666,0.3841059602649007,0.3333333333333333,0.5789473684210527,0.2894736842105263,0.32038834951456313,0.23170731707317074
Jacob Wilson,805779,0.3153153153153153,0.38461538461538464,0.16666666666666666,0.3142857142857143,0.2893081761006289,0.34782608695652173,0.3870967741935484,0.35714285714285715,0.23076923076923078,0.3684210526315789,0.32335329341317365,0.3684210526315789,0.4864864864864865,0.46153846153846156,0.25,0.37142857142857144,0.3710691823899371,0.6413043478260869
Bryce Eldridge,805811,0.08333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.26666666666666666,0.0,0.5,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,2.0,0.0
Matt Shaw,807713,0.2018348623853211,0.42857142857142855,0.19047619047619047,0.30434782608695654,0.19736842105263158,0.2625,0.2764227642276423,0.42857142857142855,0.25,0.39285714285714285,0.3146067415730337,0.313953488372093,0.3761467889908257,1.7142857142857142,0.23809523809523808,0.5217391304347826,0.25,0.4
Jung Hoo Lee,808982,0.27717391304347827,0.2916666666666667,0.2,0.34285714285714286,0.3333333333333333,0.21212121212121213,0.36666666666666664,0.32,0.22641509433962265,0.425,0.375,0.2876712328767123,0.41847826086956524,0.4583333333333333,0.4,0.5428571428571428,0.4691358024691358,0.3333333333333333
